antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.2484,0.0019,0.0013,0.005233494363929146,2.7544707178574455,1.0,0.0008280399999999999,1.003351031970862,0.8474638719449789,0.005220883534136546,0.003339840060043229,0.34472201033985933
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2484,0.0025,0.0017,0.006843800322061191,2.7375201288244764,1.0,0.0010789999999999999,1.0043737332792866,0.8444729674733118,0.00682182985553772,0.004354687039660341,0.3434219001610306
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.1969,0.0013,0.0007,0.0035551041137633316,2.73469547212564,1.0,0.00044403,1.0022631498470949,0.7898500453599445,0.0035443037974683548,0.002258039565198089,0.2710083212876509
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.1969,0.0013,0.0007,0.0035551041137633316,2.73469547212564,1.0,0.00044403,1.0022631498470949,0.7898500453599445,0.0035443037974683548,0.002258039565198089,0.2710083212876509
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2534,0.0026,0.0018,0.007103393843725335,2.732074555278975,1.0,0.00114116,1.004535612082671,0.8491531982022206,0.007081038552321007,0.004515133190019386,0.34970554307570884
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1222,0.0009,0.0003,0.002454991816693944,2.7277686852154934,1.0,0.00019001999999999997,1.0015588187038555,0.72157666894509,0.0024429967426710096,0.0015563925700069503,0.16789416257501363
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2945,0.0005,0.0004,0.0013582342954159593,2.7164685908319184,1.0,0.00025275000000000004,1.000859401564094,0.8956413890857549,0.0013577732518669384,0.000858663627229574,0.400679117147708
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.1947,0.0019,0.001,0.005136106831022085,2.703214121590571,1.0,0.0006300699999999999,1.0032528136293237,0.7824040730162671,0.005112474437627811,0.0032422671385853976,0.2657259481523531
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.1481,0.001,0.0004,0.002700877785280216,2.7008777852802157,1.0,0.0002519,1.0017054840893702,0.7392299565676722,0.0026899798251513113,0.0017025803656458617,0.20135043889264012
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF'})",0.0186,0.002,0.0001,0.005376344086021506,2.688172043010753,1.0,6.280000000000001e-05,1.0033945945945946,0.639902180558386,0.004878048780487805,0.0033831103066347752,0.027688172043010755
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2489,0.0012,0.0008,0.0032141422257934912,2.6784518548279097,1.0,0.00050132,1.002020636839984,0.8343096791372653,0.0032089851584436425,0.0020165621003138683,0.33494040444623013
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2489,0.0012,0.0008,0.0032141422257934912,2.6784518548279097,1.0,0.00050132,1.002020636839984,0.8343096791372653,0.0032089851584436425,0.0020165621003138683,0.33494040444623013
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.0537,0.0021,0.0003,0.00558659217877095,2.6602819898909287,1.0,0.00018722999999999998,1.003506179775281,0.6595160097220755,0.005405405405405406,0.0034939294305751578,0.0742218675179569
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1211,0.0025,0.0008,0.0066061106523534275,2.642444260941371,1.0,0.0004972500000000001,1.004133416458853,0.7072050290135398,0.006514657980456026,0.004116401656494665,0.16330305532617673
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2527,0.0018,0.0012,0.004748713889988128,2.638174383326738,1.0,0.0007451399999999999,1.0029627833001988,0.8309246621169543,0.0047374654559810495,0.00295403114605102,0.33570769027832736
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.2527,0.0018,0.0012,0.004748713889988128,2.638174383326738,1.0,0.0007451399999999999,1.0029627833001988,0.8309246621169543,0.0047374654559810495,0.00295403114605102,0.33570769027832736
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2534,0.0009,0.0006,0.002367797947908445,2.630886608787161,1.0,0.00037193999999999997,1.0014712816455695,0.8302973479774981,0.0023649980291683085,0.001469120156048889,0.3345172323072875
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2534,0.0009,0.0006,0.002367797947908445,2.630886608787161,1.0,0.00037193999999999997,1.0014712816455695,0.8302973479774981,0.0023649980291683085,0.001469120156048889,0.3345172323072875
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.3817,0.0003,0.0003,0.0007859575582918522,2.6198585276395074,1.0,0.00018549,1.0004863398007342,0.9999999999999999,0.0007859575582918522,0.00048610338930864483,0.5003929787791459
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.3817,0.0003,0.0003,0.0007859575582918522,2.6198585276395074,1.0,0.00018549,1.0004863398007342,0.9999999999999999,0.0007859575582918522,0.00048610338930864483,0.5003929787791459
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2547,0.0009,0.0006,0.002355712603062426,2.6174584478471403,1.0,0.00037077,1.0014591499409682,0.829129209714209,0.002352941176470588,0.0014570239245945613,0.33451118963486454
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2547,0.0009,0.0006,0.002355712603062426,2.6174584478471403,1.0,0.00037077,1.0014591499409682,0.829129209714209,0.002352941176470588,0.0014570239245945613,0.33451118963486454
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'TWF'}),0.1,0.0046,0.0012,0.011999999999999999,2.6086956521739126,1.0,0.0007399999999999999,1.0074898785425102,0.6851851851851851,0.01160541586073501,0.007434197307615028,0.13643478260869565
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'TWF'}),0.1254,0.0046,0.0015,0.011961722488038277,2.600374453921365,1.0,0.00092316,1.0074508474576271,0.7036816830551108,0.011673151750972763,0.007395742905403132,0.1690243395048887
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.1282,0.0018,0.0006,0.004680187207488299,2.600104004160166,1.0,0.00036923999999999995,1.0028937304075234,0.7058958476714842,0.0046367851622874795,0.0028853808930958715,0.1690067602704108
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2527,0.0026,0.0017,0.006727344677483182,2.587440260570455,1.0,0.00104298,1.0041552988047808,0.820979054006187,0.006703470031545741,0.00413810374722597,0.3302867492618185
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2059,0.0017,0.0009,0.004371053909664886,2.5712081821558153,1.0,0.00054997,1.002682780487805,0.769522450293134,0.0043541364296081275,0.0026756024338023495,0.2668914093077736
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2059,0.0017,0.0009,0.004371053909664886,2.5712081821558153,1.0,0.00054997,1.002682780487805,0.769522450293134,0.0043541364296081275,0.0026756024338023495,0.2668914093077736
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2484,0.0022,0.0014,0.005636070853462158,2.561850387937344,1.0,0.00085352,1.0034555465587045,0.8111457462175928,0.005617977528089888,0.003443646876590657,0.32099985360854927
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.0559,0.0021,0.0003,0.005366726296958855,2.555583950932788,1.0,0.00018261,1.0032843525179858,0.6447410231966952,0.005199306759098787,0.0032736008587622555,0.07411193457705086
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.0559,0.0021,0.0003,0.005366726296958855,2.555583950932788,1.0,0.00018261,1.0032843525179858,0.6447410231966952,0.005199306759098787,0.0032736008587622555,0.07411193457705086
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.1163,0.0027,0.0008,0.006878761822871883,2.5476895640266233,1.0,0.00048599,1.0042077056277054,0.6874363471766436,0.006768189509306261,0.004190075025440573,0.1515875290595841
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.2073,0.0019,0.001,0.00482392667631452,2.538908777007642,1.0,0.00060613,1.0029380998545807,0.7646398385265547,0.0048030739673390966,0.00292949271246821,0.26556985807499933
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.1245,0.0019,0.0006,0.0048192771084337345,2.536461636017755,1.0,0.00036344999999999997,1.0029334140435835,0.6918903483723587,0.004769475357710651,0.002924834293591559,0.1603043753963221
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2484,0.0016,0.001,0.004025764895330112,2.51610305958132,1.0,0.00060256,1.0024355699272434,0.8017030335284726,0.004016064257028113,0.002429652339072629,0.31451288244766507
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1273,0.0025,0.0008,0.006284367635506678,2.513747054202671,1.0,0.00048175000000000003,1.003808300395257,0.6900280737939727,0.006201550387596899,0.0037938522661721077,0.16314218381775333
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'TWF'}),0.0346,0.0046,0.0004,0.011560693641618498,2.513194269917065,1.0,0.00024084000000000003,1.0070421052631577,0.6236793039154754,0.010309278350515464,0.006992860801304499,0.049258607690374476
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.0346,0.0046,0.0004,0.011560693641618498,2.513194269917065,1.0,0.00024084000000000003,1.0070421052631577,0.6236793039154754,0.010309278350515464,0.006992860801304499,0.049258607690374476
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2489,0.0008,0.0005,0.002008838891120932,2.5110486139011647,1.0,0.00030088,1.0012112721417068,0.8011716149647184,0.0020064205457463883,0.0012098067365101403,0.31350441944556046
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1227,0.0026,0.0008,0.006519967400163,2.5076797692934614,1.0,0.00048098000000000005,1.0039456931911404,0.6853128918271971,0.00642570281124498,0.003930185883459996,0.15710613754623534
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'TWF'}),0.1481,0.0046,0.0017,0.011478730587440917,2.4953762146610687,1.0,0.0010187399999999997,1.006958606557377,0.7034379898220585,0.011258278145695364,0.00691051897472465,0.19052197398937262
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2527,0.0008,0.0005,0.0019786307874950534,2.4732884843688168,1.0,0.00029784,1.001180967486122,0.7971095945403451,0.001976284584980237,0.0011795744470526957,0.3134893153937475
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1947,0.0025,0.0012,0.006163328197226502,2.4653312788906008,1.0,0.0007132499999999999,1.003686046511628,0.7380789767788402,0.0061224489795918356,0.003672509470903761,0.2430816640986132
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.4063,0.0001,0.0001,0.00024612355402412015,2.4612355402412014,1.0,5.937e-05,1.0001461595273264,1.0,0.00024612355402412015,0.00014613816784090424,0.500123061777012
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4063,0.0001,0.0001,0.00024612355402412015,2.4612355402412014,1.0,5.937e-05,1.0001461595273264,1.0,0.00024612355402412015,0.00014613816784090424,0.500123061777012
